,energy_pred,energy,event_no
611,90.13321685791016,32.87006594899126,4062.0
612,544.8433837890625,268.5961869581594,6984.0
613,1385.3602294921875,1094.5296278549413,1720.0
614,396.0986022949219,255.7426957786627,3871.0
615,44.17551040649414,61.24710956915061,4786.0
616,13.892861366271973,4.312716122237609,5360.0
617,74.69158172607422,129.27056609816918,2795.0
618,52.5471305847168,19.595546937464054,5508.0
619,58.27355194091797,81.53024811141351,1527.0
620,198.0303192138672,85.87406768336423,4779.0
621,254.4848175048828,304.22988817084166,5492.0
622,179.588623046875,245.2157969341115,1351.0
623,67.83168029785156,235.69082198443073,1582.0
624,118.83729553222656,188.24282437801355,6288.0
625,301.8035583496094,229.14083053508605,7095.0
626,14.738628387451172,6.5081957729513995,2685.0
627,195.89102172851562,300.1855668585638,407.0
628,717.6046142578125,516.988766020947,4820.0
629,453.12347412109375,293.6116362656201,45.0
630,149.8472900390625,52.5342505400001,5389.0
631,178.3389129638672,1831.7424445545682,2318.0
632,476.294921875,738.2519328833941,5633.0
633,32.04191207885742,65.30706615959703,2720.0
634,22.22853660583496,37.38148720379593,3309.0
635,229.644775390625,202.32987039301273,982.0
636,105.28226470947266,114.22562835808745,4983.0
637,45.78480529785156,21.717644145658664,6885.0
638,129.1116943359375,120.09418951117111,4039.0
639,21.768207550048828,110.66763839115734,6699.0
640,151.28492736816406,61.24367363494288,1391.0
641,1429.1702880859375,7753.749473392963,6336.0
642,36.6873664855957,36.86422164655101,3108.0
643,19.467517852783203,7.444831380623901,866.0
644,985.2489624023438,1041.512676273769,6675.0
645,329.08087158203125,114.65982542648871,6839.0
646,46.4183464050293,245.98666787411247,823.0
647,16.805662155151367,25.330752414507522,3837.0
648,56.74223327636719,82.11194273548799,7438.0
649,14.356084823608398,22.589215172721936,2442.0
650,774.763916015625,647.217375101265,2195.0
651,41.7122688293457,85.0500652777497,6299.0
652,465.1830139160156,651.9224014094207,7567.0
653,13.702107429504395,9.82228599230453,7520.0
654,379.1347961425781,2183.997625846836,334.0
655,883.024169921875,679.6773114149962,5166.0
656,139.51199340820312,290.0412754262661,7573.0
657,69.89204406738281,19.08867494728199,403.0
658,51.284854888916016,77.8765910163133,4175.0
659,18.842037200927734,20.610782703064526,3723.0
660,13.78042221069336,19.680035815888942,2202.0
661,74.81893157958984,117.16445075959187,6023.0
662,425.1849365234375,319.13081290218076,1026.0
663,157.29454040527344,60.265085374964215,4432.0
664,198.68380737304688,247.62290563542211,3491.0
665,382.469482421875,343.34582616906835,3847.0
666,81.903564453125,36.04281732482725,2510.0
667,263.51934814453125,260.8203406301187,3382.0
668,187.5189971923828,123.53412700526764,6382.0
669,50.456485748291016,63.74662985214885,4235.0
670,247.4923553466797,152.78170728493166,1476.0
671,135.97438049316406,90.69521350584482,3151.0
672,140.59573364257812,16.412471620817836,5343.0
673,164.51187133789062,189.33621328866465,1709.0
674,1420.9310302734375,1117.2790704635056,2760.0
675,319.1279602050781,354.44982329366417,61.0
676,448.2597961425781,579.6375953607507,93.0
677,100.91153717041016,240.0797563209146,3794.0
678,173.3675537109375,104.74673025359816,2562.0
679,34.329410552978516,189.0273769506181,6714.0
680,368.14605712890625,973.8579787397813,336.0
681,71.6401138305664,20.607307979913934,4280.0
682,188.54078674316406,263.3516382874124,6151.0
683,13.722702980041504,2.38763305854037,2491.0
684,594.9388427734375,443.57221992689267,5078.0
685,35.96038818359375,59.7307278750028,2589.0
686,15.665201187133789,19.816190573049646,5577.0
687,266.8203125,1378.2255173866781,6816.0
688,74.51689910888672,1481.0995281080966,119.0
689,19.203847885131836,41.541850301006654,2957.0
690,19.517419815063477,59.671838338687515,4447.0
691,201.07920837402344,301.7134601669537,1470.0
692,49.59920883178711,47.40274836332207,3855.0
693,14.258832931518555,20.63212323216536,4419.0
694,356.17633056640625,398.96024705631936,2180.0
695,129.3173828125,74.35302081176164,5585.0
696,366.73504638671875,604.9892609200709,4549.0
697,15.218806266784668,9.863011753962546,5305.0
698,9147.755859375,7629.97613107495,6447.0
699,22.344324111938477,14.671205870967889,3665.0
700,157.28514099121094,131.26615144180386,1489.0
701,125.53326416015625,37.16028211798649,1927.0
702,30.45221710205078,33.59901355992368,3966.0
703,191.1555633544922,182.90283831094789,1267.0
704,103.12841033935547,175.9253520367949,1166.0
705,22.021854400634766,12.317575786791814,6502.0
706,117.73339080810547,71.04420010749052,4023.0
707,13.715710639953613,4.465360066895271,930.0
708,36.419158935546875,165.75785954240456,6373.0
709,743.1939697265625,615.4771790510745,4692.0
710,108.55561828613281,191.68589663925914,291.0
711,164.15744018554688,109.64498972010966,6548.0
712,71.49532318115234,64.42747188718728,3510.0
713,137.8319854736328,60.08251571114191,5859.0
714,780.7517700195312,271.5979033896116,497.0
715,16.779508590698242,29.432827111360265,1865.0
716,82.63824462890625,186.09240260061298,2630.0
717,22.313369750976562,15.028391484136897,2897.0
718,21.950315475463867,12.336436015821747,6590.0
719,155.9130096435547,200.83345191812094,6174.0
720,140.01829528808594,437.9555394254827,7443.0
721,13.881354331970215,4.6697307917757795,6612.0
722,18.937244415283203,37.686892776586674,552.0
723,160.0999755859375,152.72909455075785,2089.0
724,1251.205078125,1132.6164803900958,6547.0
725,163.78451538085938,152.3971833628615,715.0
726,37.18825149536133,88.87856260229613,681.0
727,1106.2637939453125,800.8706920487896,5400.0
728,14.719228744506836,9.439860897047897,3268.0
729,17.892244338989258,7.088818172578857,2614.0
730,199.35218811035156,67.10934721057848,5443.0
731,103.1951675415039,147.73811459130172,7415.0
732,620.079833984375,584.3019728141246,3547.0
733,351.8011779785156,280.5492626987508,2270.0
734,14.203600883483887,2.3897118090607683,5182.0
735,222.89154052734375,431.8943326387195,3390.0
736,146.92152404785156,52.984325201691455,6687.0
737,386.349609375,973.0481976422058,4659.0
738,70.83853149414062,35.03926518854046,102.0
739,102.97053527832031,257.2682904767296,1961.0
740,292.5823059082031,126.47278794796613,735.0
741,177.4258270263672,146.07717926716936,5458.0
742,953.1194458007812,925.8420985308817,3555.0
743,327.9735412597656,1513.4155447161806,2237.0
744,13.70132064819336,6.6624377507314465,2940.0
745,205.97735595703125,150.32967795095936,5262.0
746,18.280231475830078,6.648676375126688,7064.0
747,33.87217330932617,24.09772629592554,1123.0
748,304.40460205078125,676.9645332310212,3766.0
749,318.842041015625,200.57315216071018,4716.0
750,91.92979431152344,81.1997361889892,3459.0
751,1965.65478515625,1325.1428627637094,2665.0
752,13.930889129638672,2.463444586534244,6732.0
753,58.07600402832031,36.15819998024171,1049.0
754,1168.6259765625,918.1608654918225,1756.0
755,419.2059326171875,467.6790497882955,1168.0
756,506.33599853515625,809.7262959758937,7590.0
757,134.02220153808594,92.12473566585193,2638.0
758,127.95472717285156,89.53733274451344,859.0
759,163.77711486816406,59.210763924070946,578.0
760,195.27456665039062,213.17022589026521,7442.0
