,energy_pred
48499,92.15152
48500,103.00008
48501,29.565987
48502,165.09338
48503,31.91099
48504,218.00464
48505,20.961355
48506,13.774054
48507,67.27073
48508,1066.2075
48509,4.5439334
48510,1965.3596
48511,459.5275
48512,236.26375
48513,417.82642
48514,1401.0887
48515,8.621251
48516,470.66388
48517,214.73727
48518,146.8483
48519,220.37553
48520,28.483585
48521,164.17776
48522,144.62918
48523,28.429108
48524,147.23178
48525,139.02278
48526,8.499128
48527,272.45587
48528,104.34894
48529,1392.7594
48530,618.2393
48531,561.1002
48532,123.22254
48533,55.913754
48534,632.9632
48535,184.09972
48536,193.30222
48537,108.91582
48538,241.11438
48539,81.465836
48540,1119.313
48541,53.289474
48542,94.55877
48543,894.2421
48544,30.576214
48545,15.698299
48546,226.23154
48547,1656.2683
48548,107.05615
48549,20.099491
48550,53.468113
48551,192.6471
48552,922.51215
48553,10.276539
48554,74.45583
48555,215.42688
48556,896.0057
48557,17.500967
48558,32.463642
48559,13.195311
48560,383.93475
48561,44.981583
48562,44.670647
48563,1490.7109
48564,49.674435
48565,1095.1708
48566,28.558916
48567,86.254036
48568,62.01528
48569,13.369833
48570,174.91667
48571,647.86127
48572,149.62988
48573,550.8999
48574,60.153442
48575,74.39363
48576,64.387794
48577,374.11438
48578,714.1285
48579,173.03214
48580,301.02103
48581,1848.8513
48582,104.68754
48583,733.0554
48584,7.9396553
48585,143.5499
48586,7.4260707
48587,1547.4451
48588,463.5179
48589,1035.8417
48590,156.33115
48591,554.59595
48592,9.123989
48593,5.5556684
48594,822.88605
48595,108.35739
48596,605.84015
48597,296.91104
48598,207.52792
48599,375.592
48600,35.19352
48601,166.1461
48602,22.194986
48603,107.66129
48604,1021.91437
48605,79.2326
48606,1035.2827
48607,6.562067
48608,1282.793
48609,186.21188
48610,503.61017
48611,12.688409
48612,121.32694
48613,41.98919
48614,246.45973
48615,33.57476
48616,113.154076
48617,100.79242
48618,14.743955
48619,22.187838
48620,70.22371
48621,355.6503
48622,6.7697525
48623,23.428593
48624,26.324995
48625,28.629677
48626,187.69746
48627,296.80725
48628,14.901319
48629,173.5286
48630,18.338171
48631,233.99437
48632,33.34789
48633,277.6621
48634,16.654543
48635,19.10758
48636,251.99867
48637,12.629444
48638,102.72762
48639,63.576065
48640,13.928866
48641,14.104438
48642,4778.187
48643,88.84428
48644,54.158478
48645,311.51068
48646,566.0845
48647,217.55081
48648,1399.2559
48649,72.752945
48650,743.67316
48651,27.740746
48652,182.74927
48653,7.5077915
48654,20.075571
48655,68.868614
48656,5.8209276
48657,77.35744
48658,82.10759
48659,506.3369
48660,104.32237
48661,7.712534
48662,10.011651
48663,29.358992
48664,1571.983
48665,208.95815
48666,278.4342
48667,42.74929
48668,45.937218
48669,369.66602
48670,70.59528
48671,530.21454
48672,1705.8173
48673,173.74907
48674,216.82343
48675,494.37958
48676,398.76172
48677,84.81381
48678,391.1563
48679,132.07005
48680,272.8617
48681,28.865461
48682,85.77706
48683,43.29536
48684,111.247635
48685,57.71191
48686,193.37901
48687,472.779
48688,608.31287
48689,17.379078
48690,215.92941
48691,17.959364
48692,352.4378
48693,597.56885
48694,130.15463
48695,344.3446
48696,189.78847
48697,1922.3113
48698,22.715395
48699,246.52481
48700,247.30768
48701,138.07683
48702,791.4005
48703,265.45248
48704,122.320404
48705,44.95352
48706,6.894909
48707,14.653138
48708,455.5395
48709,16.267738
48710,355.6776
48711,331.70627
48712,17.17969
48713,628.5981
48714,20.609926
48715,235.10333
48716,18.944921
48717,20.943853
48718,49.03465
48719,7.272092
48720,48.28227
48721,30.304728
48722,1059.4481
48723,8.148119
48724,258.886
48725,326.57672
48726,13.19122
48727,128.97261
48728,792.9964
48729,258.7906
48730,913.92505
48731,381.62738
48732,35.038536
48733,168.49725
48734,952.722
48735,12.748715
48736,825.05927
48737,285.30264
48738,42.0813
48739,215.27002
48740,10051.224
48741,767.0251
48742,454.82825
48743,88.74391
48744,243.46706
48745,31.085457
48746,23.466791
48747,548.6448
48748,535.7159
48749,493.2941
48750,82.34913
48751,13.141186
48752,153.52701
48753,715.9527
48754,654.3461
48755,365.3912
48756,122.61205
48757,155.69537
48758,419.6196
48759,11.976599
48760,4472.306
48761,45.65014
48762,200.0525
48763,17.59073
48764,1075.0151
48765,42.153633
48766,7.3033886
48767,455.62128
48768,129.66002
48769,8.883082
48770,302.0622
48771,10.993957
48772,64.27844
48773,287.6004
48774,809.6074
48775,933.9849
48776,22.727703
48777,2201.833
48778,387.89966
48779,19.74062
48780,90.672775
48781,194.8652
48782,174.71397
48783,93.82954
48784,40.75263
48785,6.68109
48786,275.66937
48787,894.6477
48788,357.50302
48789,6.937167
48790,44.694386
48791,232.8549
48792,294.86377
48793,222.11348
48794,90.02358
48795,37.203224
48796,42.720776
48797,164.66841
48798,42.826134
48799,25.651846
48800,22.40204
48801,7639.926
48802,32.594852
48803,198.48734
48804,88.17681
48805,6.8156314
48806,38.5372
48807,727.90265
48808,480.7595
48809,5.138778
48810,332.7841
48811,22.029104
48812,5.0881763
48813,7.099111
48814,7.565801
48815,69.04889
48816,5.299976
48817,1701.2509
48818,354.1177
48819,308.90308
48820,648.38654
48821,9.336175
48822,18.356533
48823,56.011597
48824,36.29509
48825,221.76413
48826,338.24445
48827,310.4616
48828,266.815
48829,86.851494
48830,351.4233
48831,312.7145
48832,32.055813
48833,122.64858
48834,741.02386
48835,399.8369
48836,970.78174
48837,85.42577
48838,500.7633
48839,151.9739
48840,694.4079
48841,13.110456
48842,87.15997
48843,24.96316
48844,3665.6196
48845,5.928468
48846,17.627907
48847,20.916304
48848,9.686116
48849,1212.0201
48850,482.04767
48851,27.412186
48852,83.85751
48853,135.18658
48854,75.5133
48855,29.463873
48856,416.89844
48857,446.1798
48858,5.7745237
48859,87.144005
48860,312.95496
48861,25.479073
48862,231.81947
48863,291.66473
48864,2043.0125
48865,106.740654
48866,482.04663
48867,390.77298
48868,71.86563
48869,121.62625
48870,68.20006
48871,65.948006
48872,518.29266
48873,125.22289
48874,194.50378
48875,446.4589
48876,4.674414
48877,1533.7484
48878,2687.003
48879,1944.4836
48880,58.572834
48881,300.4498
48882,39.782635
48883,16.116531
48884,4.4361997
48885,150.7124
48886,37.078114
48887,122.68468
48888,715.4715
48889,34.901352
48890,310.77982
48891,402.95007
48892,255.0479
48893,39.577183
48894,576.96436
48895,88.12473
48896,323.59396
48897,1246.5642
48898,17.531893
48899,372.79697
48900,446.36963
48901,357.72992
48902,25.772532
48903,376.14447
48904,282.17255
48905,80.2107
48906,1014.2475
48907,178.53781
48908,22.297907
48909,325.50586
48910,457.28473
48911,8.544773
48912,236.61345
48913,214.61877
48914,171.27875
48915,10.52794
48916,554.0144
48917,355.41745
48918,46.80611
48919,93.43236
48920,305.45236
48921,465.88135
48922,4401.377
48923,19.942907
48924,418.9971
48925,69.181404
48926,955.4254
48927,90.223175
48928,200.40846
48929,127.05442
48930,49.5441
48931,22.870646
48932,124.97936
48933,42.04751
48934,48.956566
48935,22.834295
48936,15.562076
48937,53.917255
48938,415.02466
48939,786.1579
48940,14.899726
48941,14.054275
48942,8.58684
48943,157.69125
48944,79.0057
48945,15.878903
48946,82.109535
48947,187.61417
48948,60.23856
48949,112.25164
48950,124.759605
48951,135.19812
48952,304.7155
48953,258.2066
48954,213.07083
48955,156.74559
48956,181.24248
48957,73.46199
48958,1849.263
48959,97.17992
48960,769.40765
48961,181.41113
48962,296.5734
48963,78.79825
48964,139.08354
48965,20.827686
48966,93.107254
48967,9.728297
48968,271.25372
48969,66.25587
48970,8.734575
48971,31.672472
48972,33.4317
48973,56.587368
48974,58.19855
48975,451.24
48976,171.9786
48977,352.04602
48978,270.12076
48979,128.06842
48980,9538.005
48981,774.7258
48982,10.681628
48983,282.23593
48984,222.2368
48985,357.1017
48986,103.89561
48987,107.80507
48988,121.56484
48989,155.42789
48990,1584.069
48991,9.171337
48992,14.987029
48993,189.961
48994,50.412376
48995,203.35658
48996,1708.2382
48997,356.36462
48998,327.48257
48999,5.632727
49000,86.68781
49001,822.3765
49002,186.85983
49003,95.21169
49004,2792.5122
49005,129.19078
49006,108.9146
49007,104.07375
49008,8.7813835
49009,333.7511
49010,38.346943
49011,78.59684
49012,21.486652
49013,3664.2642
49014,8.202529
49015,28.42268
49016,464.88788
49017,270.43317
49018,126.3248
49019,83.49237
49020,533.8187
49021,392.756
49022,41.706295
49023,23.340015
49024,268.62662
49025,284.32074
49026,4.99324
49027,29.58747
49028,20.990868
49029,60.69685
49030,16.666765
49031,247.04845
49032,22.159168
49033,21.516703
49034,60.101734
49035,118.74422
49036,605.80096
49037,1355.6917
49038,17.05582
49039,895.4892
49040,737.6149
49041,5.0245414
49042,222.05104
49043,602.71655
49044,91.33987
49045,12.502007
49046,6.349099
49047,388.40778
49048,25.240738
49049,270.6746
49050,240.66902
49051,24.527658
49052,140.44977
49053,16.05761
49054,7.9686794
49055,138.43777
49056,436.6934
49057,102.08339
49058,130.09451
49059,65.05472
49060,10.803982
49061,4266.675
49062,26.13682
49063,270.27286
49064,247.1492
49065,487.9802
49066,40.41826
49067,15.350905
49068,694.06006
49069,155.04509
49070,194.2872
49071,109.55307
49072,123.32338
49073,133.93936
49074,104.6531
49075,40.395287
49076,47.20946
49077,260.6705
49078,27.17682
49079,22.986881
49080,64.31885
49081,17.438578
49082,115.74449
49083,373.92993
49084,1496.8905
49085,749.7246
49086,307.48453
49087,264.06842
49088,2388.6333
49089,321.47015
49090,2591.1748
49091,70.52175
49092,68.508934
49093,94.51725
49094,1257.4387
49095,9.1076355
49096,68.641106
49097,67.891884
49098,241.90395
49099,5.571507
49100,379.23538
49101,249.24612
49102,18.126587
49103,86.59559
49104,135.64203
49105,16.176695
49106,24.794436
49107,15.987141
49108,631.61334
49109,6.8224745
49110,5.254133
49111,323.56467
49112,457.3448
49113,16.408909
49114,47.817104
49115,1051.7759
49116,965.70306
49117,1353.4595
49118,910.1394
49119,11.767384
49120,34.21324
49121,95.46395
49122,11.091156
49123,66.69238
49124,227.89111
49125,533.96814
49126,368.57755
49127,8.94625
49128,396.2574
49129,56.998695
49130,21.376347
49131,239.95479
49132,25.023462
49133,150.55084
49134,1001.64484
49135,311.6518
49136,79.265434
49137,224.7681
49138,3.736031
49139,424.7124
49140,14.37584
49141,24.679707
49142,450.7619
49143,5.2202725
49144,59.20947
49145,144.33185
49146,206.36783
49147,31.307253
49148,102.83203
49149,565.9548
49150,18.179974
49151,387.189
49152,206.73926
49153,107.164154
49154,13.128506
49155,6.9781585
49156,499.37225
49157,6.3212643
49158,8.95553
49159,183.5887
49160,209.31497
49161,812.3836
49162,68.6863
49163,340.34283
49164,768.0821
49165,2673.5999
49166,42.842064
49167,324.15427
49168,68.74462
49169,15.3905
49170,70.14645
49171,3105.038
49172,1015.684
49173,5.9736857
49174,6.896661
49175,362.13477
49176,55.42153
49177,25.958788
49178,20.14686
49179,237.38406
49180,18.495152
49181,61.97214
49182,25.923218
49183,111.63277
49184,7.4651203
49185,27.450808
49186,532.8822
49187,223.27216
49188,9.178058
49189,281.44928
49190,705.5013
49191,208.15233
49192,1304.1853
49193,204.82925
49194,41.36235
49195,266.47342
49196,40.496235
49197,43.04129
49198,2466.7659
49199,145.6278
49200,3460.539
49201,336.90475
49202,1816.3567
49203,17.02331
49204,151.66594
49205,306.51764
49206,23.99784
49207,436.12463
49208,5.610064
49209,6.523614
49210,321.96503
49211,74.72252
49212,9.93808
49213,47.016407
49214,343.82428
49215,171.48355
49216,99.28687
49217,298.75177
49218,148.34338
49219,182.364
49220,210.4316
49221,12.218138
49222,211.25008
49223,53.404587
49224,114.067696
49225,495.31656
49226,138.13002
49227,165.63991
49228,64.26865
49229,52.767216
49230,47.640884
49231,197.0708
49232,366.304
49233,128.8603
49234,29.630013
49235,373.32153
49236,687.71173
49237,168.30618
49238,22.473118
49239,72.34183
49240,43.53886
49241,509.508
49242,93.0917
49243,505.24866
49244,229.84505
49245,306.21204
49246,57.986362
49247,40.006416
49248,269.63577
49249,156.56395
49250,572.8022
49251,420.4544
49252,336.8903
49253,8.434988
49254,75.39186
49255,415.1834
49256,92.39585
49257,160.9703
49258,25.225172
49259,862.99066
49260,6.671112
49261,13447.216
49262,65.871796
49263,377.0548
49264,119.138115
49265,15.640822
49266,303.4048
49267,353.01358
49268,72.40542
49269,100.97475
49270,437.11584
49271,6.738932
49272,46.88032
49273,413.41162
49274,98.87537
49275,182.14684
49276,61.101265
49277,80.58349
49278,32.994564
49279,357.39166
49280,1159.2258
49281,9.702968
49282,192.78693
49283,7.6166935
49284,31.24391
49285,5.7898264
49286,5.2684574
49287,2045.4705
49288,127.61319
49289,25.811434
49290,186.44626
49291,85.35457
49292,125.38811
49293,83.97613
49294,334.01126
49295,85.9586
49296,139.16272
49297,29.453333
49298,42.81001
49299,17.362265
49300,1584.878
49301,114.582306
49302,82.587204
49303,1091.4542
49304,3231.1597
49305,112.65839
49306,26.890182
49307,53.564667
49308,141.60489
49309,73.67155
49310,49.10647
49311,61.4939
49312,402.87207
49313,895.3017
49314,24.541935
49315,163.49779
49316,53.03957
49317,1138.1531
49318,42.598118
49319,60.297775
49320,1742.9235
49321,190.37842
49322,12.468444
49323,1732.4668
49324,126.03687
49325,43.287045
49326,40.997627
49327,10.513477
49328,477.39352
49329,110.67383
49330,728.36017
49331,230.245
49332,60.196156
49333,394.88998
49334,190.6867
49335,34.11565
49336,949.94855
49337,11.749734
49338,13.521645
49339,248.77216
49340,160.67252
49341,2273.4675
49342,346.8685
49343,5.0742097
49344,86.754166
49345,125.17886
49346,31.83242
49347,372.45282
49348,17.23997
49349,413.8432
49350,159.87537
49351,267.06128
49352,419.92273
49353,18.777966
49354,224.19289
49355,18.402088
49356,710.56696
49357,544.0064
49358,664.3014
49359,2395.8027
49360,575.00635
49361,68.927956
49362,383.9897
49363,4.9323096
49364,4.8651857
49365,138.85205
49366,3476.637
49367,220.35144
49368,9.396431
49369,132.6089
49370,175.77895
49371,53.546177
49372,20.178246
49373,131.06377
49374,174.52417
49375,5.19057
49376,17.282932
49377,301.914
49378,397.36487
49379,193.54341
49380,32.802406
49381,411.12128
49382,125.41608
49383,11.114497
49384,15.537996
49385,158.0215
49386,258.55182
49387,16.435488
49388,49.9775
49389,81.51197
49390,41.51312
49391,12.175451
49392,1363.4453
49393,170.29962
49394,27.9224
49395,100.52548
49396,5.8945045
49397,185.65665
49398,95.98592
49399,67.40734
49400,104.85992
49401,6.4578176
49402,9.92731
49403,39.718216
49404,99.55624
49405,8.478108
49406,278.86807
49407,64.035645
49408,277.86697
49409,19.83279
49410,456.5326
49411,8.962455
49412,1383.3425
49413,1574.0988
49414,99.372185
49415,334.2807
49416,1482.3676
49417,464.39667
49418,99.80015
49419,302.3993
49420,60.3981
49421,217.64496
49422,3325.0576
49423,74.86652
49424,14.546859
49425,147.25038
49426,33.94768
49427,45.3972
49428,105.44064
49429,8.835425
49430,71.207054
49431,51.568893
49432,9.152195
49433,19.127312
49434,180.73898
49435,776.8258
49436,399.9043
49437,950.2822
49438,23.88699
49439,879.3616
49440,4.1836133
49441,40.50287
49442,248.57306
49443,2033.5413
49444,53.904827
49445,110.98035
49446,159.78052
49447,21.662523
49448,409.67233
49449,199.4905
49450,201.82582
49451,153.93047
49452,18.83476
49453,535.19244
49454,4.7746673
49455,9.678134
49456,110.51701
49457,12.417813
49458,745.7475
49459,391.13263
49460,4.840047
49461,31.150349
49462,205.852
49463,6.622654
49464,404.48004
49465,504.4854
49466,113.396355
49467,74.26073
49468,61.91441
49469,11.609666
49470,393.43582
49471,3659.5752
49472,44.907055
49473,342.077
49474,1126.2692
49475,1350.2648
49476,142.88431
49477,26.685179
49478,430.3092
49479,398.63422
49480,104.94107
49481,7356.106
49482,23.908674
49483,332.5693
49484,59.14847
49485,434.15564
49486,337.89874
49487,77.67489
49488,298.04834
49489,2556.1938
49490,166.3089
49491,2265.144
49492,82.68362
49493,144.00429
49494,14.284821
49495,61.15234
49496,513.64014
49497,134.48341
49498,241.14398
49499,115.11647
49500,749.05536
49501,572.5014
49502,279.803
49503,515.09357
49504,238.36725
49505,104.50566
49506,163.56216
49507,55.588875
49508,1006.23444
49509,99.5544
49510,1338.7075
49511,267.90677
49512,836.75964
49513,300.35413
49514,639.63336
49515,15.641624
49516,13.192038
49517,82.60158
49518,199.97035
49519,79.57784
49520,244.56773
49521,40.440144
49522,1526.4014
49523,178.32668
49524,37.51277
49525,1486.6526
49526,20.087769
49527,169.2766
49528,226.23764
49529,16.828203
49530,37.008762
49531,310.94162
49532,1506.5317
49533,1162.9602
49534,31.92429
49535,534.5649
49536,158.35173
49537,73.99846
49538,3892.4883
49539,4.7933197
49540,8.365314
49541,46.58558
49542,148.36093
49543,697.33905
49544,990.0169
49545,730.967
49546,213.90562
49547,20.754179
49548,1017.74304
49549,351.35687
49550,52.940044
49551,3908.626
49552,125.56058
49553,1396.8951
49554,334.82318
49555,69.776566
49556,7.1302514
49557,169.44131
49558,22.910774
49559,1389.1302
49560,337.26608
49561,1756.4202
49562,747.0837
49563,5.3436704
49564,52.68351
49565,503.26627
49566,231.90063
49567,2397.6238
49568,318.7125
49569,318.78333
49570,10.962178
49571,52.739944
49572,309.38855
49573,73.914635
49574,25.570759
49575,111.66906
49576,7.4693055
49577,2665.1223
49578,884.41815
49579,663.74585
49580,430.52338
49581,21.429348
49582,100.3875
49583,34.421528
49584,1402.6814
49585,250.0896
49586,36.420483
49587,14.960614
49588,323.61096
49589,290.8428
49590,88.800896
49591,25.15355
49592,356.10324
49593,11.468315
49594,40.976414
49595,8.876563
49596,20.690807
49597,5.307805
49598,39.661716
49599,404.82346
49600,1264.9421
49601,19.135958
49602,73.78122
49603,16.963158
49604,123.032875
49605,182.55685
49606,5.780686
49607,151.6689
49608,9.768849
49609,24.16098
49610,381.13126
49611,102.87034
49612,792.6845
49613,2404.9204
49614,41.69484
49615,63.160446
49616,237.81601
49617,2558.2117
49618,8.118367
49619,14.987441
49620,1651.4801
49621,737.28937
49622,993.3303
49623,107.0156
49624,166.31981
49625,257.32068
49626,22.021467
49627,308.04254
49628,200.23172
49629,91.08274
49630,107.79786
49631,265.27173
49632,35.438286
49633,1343.7681
49634,118.58708
49635,153.84438
49636,17.81225
49637,275.51193
49638,2901.5532
49639,1499.1641
49640,210.94588
49641,20.923384
49642,843.5141
49643,111.8135
49644,316.6743
49645,427.04547
49646,177.73952
49647,169.17326
49648,120.207954
49649,32.24469
49650,190.07341
49651,19.536404
49652,89.11812
49653,153.40273
49654,21.704525
49655,160.85022
49656,210.7141
49657,14.789714
49658,151.8838
49659,432.06885
49660,5.560265
49661,2829.2715
49662,63.58529
49663,3892.92
49664,75.1329
49665,92.733536
49666,7.297916
49667,89.61284
49668,345.22568
49669,34.12893
49670,97.944954
49671,2899.1182
49672,238.42888
49673,1182.4406
49674,257.02014
49675,2135.9375
49676,73.60811
49677,51.181072
49678,266.00714
49679,61.51543
49680,170.02681
49681,144.0933
49682,201.146
49683,1552.2583
49684,139.33798
49685,15.356918
49686,1476.03
49687,102.83903
49688,57.477608
49689,24.785208
49690,266.71573
49691,185.77701
49692,206.42894
49693,201.3005
49694,254.54901
49695,85.63703
49696,66.279564
49697,184.75717
49698,443.77783
49699,2339.341
49700,255.31837
49701,12.361371
49702,5.866693
49703,152.36975
49704,208.41623
49705,300.97595
49706,349.6156
49707,416.80643
49708,603.1831
49709,152.39325
49710,12.259993
49711,229.98805
49712,7.4440985
49713,539.26825
49714,258.16415
49715,339.64252
49716,8.507984
49717,43.39354
49718,65.75783
49719,307.93347
49720,147.7723
49721,2148.5764
49722,828.2663
49723,198.64658
49724,257.37473
49725,300.92145
49726,67.56003
49727,4.917341
49728,160.7325
49729,50.28834
49730,7.7102995
49731,66.646935
49732,75.8162
49733,224.75374
49734,132.16219
49735,1882.947
49736,72.56313
49737,623.3115
49738,286.1
49739,343.9353
49740,26.512234
49741,13.813915
49742,656.34863
49743,2776.0762
49744,137.04779
49745,466.72852
49746,13.74732
49747,10.122223
49748,11.29149
49749,28.60358
49750,296.86414
49751,76.11485
49752,66.913925
49753,1723.3591
49754,103.3082
49755,368.98083
49756,79.32359
49757,40.77026
49758,127.077034
49759,97.2155
49760,348.52008
49761,234.69382
49762,49.495205
49763,83.11182
49764,13.941716
49765,993.279
49766,70.95448
49767,117.27454
49768,29.60401
49769,640.5216
49770,167.83232
49771,528.95917
49772,786.2522
49773,31.22175
49774,24.144876
49775,71.94111
49776,26.529316
49777,495.18878
49778,45.133446
49779,212.69847
49780,102.15978
49781,213.8436
49782,49.25961
49783,129.45616
49784,487.22705
49785,666.361
49786,364.97906
49787,456.05603
49788,50.72679
49789,11.848078
49790,46.679977
49791,2287.203
49792,340.89566
49793,57.70354
49794,685.21295
49795,146.23047
49796,21.585056
49797,551.068
49798,102.00505
49799,26.596336
49800,653.5123
49801,121.260735
49802,239.26004
49803,114.51851
49804,12.616467
49805,147.10446
49806,99.953896
49807,26.80177
49808,29.416494
49809,454.02216
49810,371.12372
49811,292.31766
49812,25.70962
49813,383.9333
49814,174.39369
49815,508.10046
49816,181.12619
49817,1126.4113
49818,97.635475
49819,174.37074
49820,13.841219
49821,246.44618
49822,17.760725
49823,6.8978624
49824,125.5994
49825,13.011848
49826,35.094887
49827,33.428593
49828,105.68101
49829,79.96452
49830,10.342671
49831,67.24203
49832,15.25552
49833,588.71246
49834,94.35052
49835,5.0895185
49836,339.62952
49837,85.87675
49838,164.2131
49839,304.97876
49840,138.35088
49841,343.60272
49842,7.1714478
49843,209.09114
49844,622.9549
49845,1650.9946
49846,816.23596
49847,719.2592
49848,14.765092
49849,57.995605
49850,13.392228
49851,267.3068
49852,36.31864
49853,36.113495
49854,177.65215
49855,661.47375
49856,108.979454
49857,197.576
49858,19.93957
49859,456.67902
49860,20.331583
49861,220.87909
49862,469.43744
49863,177.00577
49864,1084.0382
49865,143.05588
49866,399.34738
49867,289.26474
49868,2201.945
49869,19.51359
49870,68.32344
49871,224.92654
49872,1295.6877
49873,176.33139
49874,835.4819
49875,370.69247
49876,40.58072
49877,245.87808
49878,9.111781
49879,10.005703
49880,328.3681
49881,69.663536
49882,48.447178
49883,17.112497
49884,571.4252
49885,207.72612
49886,34.314453
49887,452.21884
49888,116.23588
49889,33.700108
49890,37.786327
49891,60.5148
49892,16.66391
49893,456.7112
49894,168.33388
49895,715.62665
49896,24.812891
49897,80.02953
49898,154.29768
49899,20.941818
49900,9.758263
49901,36.71355
49902,1944.0413
49903,1951.8008
49904,111.10283
49905,577.76245
49906,49.67512
49907,15.268371
49908,123.20728
49909,68.59384
49910,149.9143
49911,47.925983
49912,578.12726
49913,10.374629
49914,6856.2437
49915,59.212288
49916,152.8082
49917,246.69426
49918,34.294945
49919,71.53558
49920,470.886
49921,4.8424287
49922,499.1834
49923,286.3674
49924,161.15276
49925,552.1364
49926,197.82318
49927,674.11163
49928,242.4214
49929,333.1069
49930,409.38306
49931,6.696872
49932,90.32874
49933,187.46779
49934,15.66276
49935,5.396963
49936,358.7225
49937,190.05763
49938,21.61406
49939,16.84244
49940,376.30032
49941,74.340164
49942,9.886934
49943,567.47296
49944,154.6301
49945,40.750626
49946,107.900314
49947,2652.8003
49948,566.90326
49949,27.81422
49950,25.236366
49951,959.21344
49952,941.9824
49953,98.56546
49954,846.8178
49955,260.4925
49956,3278.9893
49957,55.953957
49958,655.4277
49959,390.5735
49960,144.03464
49961,111.87507
49962,43.72736
49963,228.79622
49964,48.034744
49965,423.68262
49966,53.847397
49967,255.31696
49968,196.27686
49969,983.3949
49970,228.09067
49971,504.67633
49972,477.16895
49973,100.543396
49974,729.7035
49975,221.55501
49976,18.87711
49977,5.390304
49978,173.32541
49979,556.2435
49980,157.79536
49981,173.16542
49982,14.97128
49983,182.02202
49984,35.23011
49985,6.649449
49986,13.491827
49987,100.14195
49988,30.363535
49989,101.25954
49990,6984.7334
49991,94.80806
49992,16.45915
49993,110.999794
49994,258.97186
49995,57.01264
49996,23.984165
49997,167.78084
49998,45.574722
49999,11.298043
50000,7.045258
50001,63.835735
50002,120.33933
50003,366.57385
50004,161.41989
50005,38.301735
50006,655.02155
50007,183.51593
50008,68.1215
50009,36.08021
50010,10.185088
50011,133.45396
50012,18.467266
50013,26.14289
50014,186.10587
50015,11.076209
50016,330.78268
50017,1162.6536
50018,1590.2527
50019,2885.518
50020,569.82886
50021,1010.7873
50022,48.961826
50023,14.047918
50024,223.92531
50025,1598.332
50026,393.0025
50027,443.41733
50028,11.069368
50029,180.06511
50030,446.19342
50031,230.00728
50032,86.82535
50033,54.19064
50034,6.386858
50035,18.918837
50036,17.134422
50037,68.00292
50038,272.01056
50039,90.48841
50040,816.41595
50041,7.30609
50042,5.071111
50043,479.51434
50044,37.49336
50045,6.2383747
50046,266.6149
50047,3158.3662
50048,221.4638
50049,360.27142
50050,79.490265
50051,933.0037
50052,225.6128
50053,146.29507
50054,171.76967
50055,12.175464
50056,299.11874
50057,36.773964
50058,10.564267
50059,986.92365
50060,61.296528
50061,744.30304
50062,75.81895
50063,231.07729
50064,1134.3843
50065,53.27904
50066,159.00581
50067,319.99957
50068,513.7544
50069,42.171753
50070,15.030729
50071,72.60227
50072,15.800949
50073,106.697685
50074,60.716324
50075,100.39025
50076,604.6731
50077,19.965424
50078,83.64242
50079,71.90048
50080,479.5573
50081,135.9774
50082,200.86566
50083,13.471704
50084,212.98018
50085,30.81442
50086,269.02957
50087,5.8847923
50088,6.141584
50089,308.92117
50090,124.772545
50091,443.13483
50092,33.300743
50093,861.0964
50094,910.8789
50095,44.269337
50096,13.713189
50097,20.932512
50098,38.564125
50099,1239.2579
50100,125.86372
50101,94.896515
50102,79.373535
50103,9.685145
50104,227.56837
50105,48.432426
50106,211.16328
50107,75.746056
50108,16.872686
50109,135.88356
50110,15.40998
50111,616.1794
50112,248.51031
50113,298.93085
50114,645.831
50115,20.297316
50116,355.52478
50117,288.49448
50118,173.52977
50119,50.09774
50120,187.60834
50121,106.30899
50122,126.73959
50123,38.231167
50124,10.476315
50125,126.319275
50126,4446.962
50127,212.01305
50128,21.756584
50129,11.4607115
50130,244.71666
50131,85.897606
50132,320.7173
50133,2102.7935
50134,74.57156
50135,1054.7223
50136,581.3225
50137,145.03845
50138,40.880398
50139,5.0488834
50140,935.58374
50141,84.59983
50142,1258.0149
50143,17.524103
50144,1433.263
50145,96.85406
50146,185.82947
50147,111.08177
50148,899.37695
50149,121.93065
50150,36.164444
50151,7.3757277
50152,113.7
50153,96.79753
50154,149.02853
50155,12.8104725
50156,118.48996
50157,859.3084
50158,2176.704
50159,32.7687
50160,75.58601
50161,12.313214
50162,221.12181
50163,64.46627
50164,92.43541
50165,20.855558
50166,287.4142
50167,232.09036
50168,48.31107
50169,71.50732
50170,258.99524
50171,148.20645
50172,214.68536
50173,2307.6602
50174,298.54425
50175,247.11029
50176,189.02217
50177,193.77823
50178,236.4643
50179,78.47674
50180,247.02434
50181,379.23843
50182,62.42283
50183,133.64693
50184,379.4892
50185,1488.7216
50186,697.31805
50187,106.0917
50188,8.430314
50189,37.22057
50190,134.43956
50191,166.73915
50192,423.9438
50193,64.41643
50194,372.14355
50195,89.12038
50196,529.7154
50197,537.8885
50198,870.0994
50199,691.75867
50200,724.0058
50201,20.771248
50202,151.46622
50203,121.9736
50204,1123.9619
50205,20.563635
50206,318.96283
50207,473.25262
50208,5.104747
50209,43.595665
50210,35.638813
50211,37.323948
50212,1188.1316
50213,95.28981
50214,61.54437
50215,48.754242
50216,266.37454
50217,6.7024155
50218,193.59369
50219,6.716559
50220,1514.744
50221,87.83379
50222,76.23225
50223,52.865875
50224,98.69785
50225,100.80086
50226,333.60654
50227,147.06256
50228,1286.239
50229,468.99167
50230,173.10962
